,ID,Salitix_client_number,Salitix_client_name,Salitix_customer_number,salitix_customer_short_name,Promo_Status,Audit_Year,Retailer_promotion_number,Retailer_promotion_description,Promo_period,Promo_funding_type,Instore_Start_Date,Instore_End_Date,Buy_In_Start_Date,Buy_In_End_Date,Outer_Case_Code,Retailer_Product_Number,Retailer_Product_Number_2,Retailer_Product_Description,Retailer_Product_Unit_Size,Retailer_Case_Size,Retailer_product_vat_rate,Feature_space_fee,Positioning_fee,Standard_Selling_Price,Promotional_Selling_Price,Standard_Case_Cost,Promotional_Case_Cost,Promo_Retro_Funding(Case),Promo_Retro_Start_Date,Promo_Retro_End_Date,Retailer_Promo_Funding_Perc,Supplier_Promo_Funding_Perc,Trigger_Funding_Amount,Epos_Funding_Amount,Salitix_EPOS_PRD_Status_ind,Salitix_EPOS_Qty,Salitix_EPOS_Value,Salitix_Invoice_Qty_Units,Salitix_Dupe_Record_ind,Audit_Comments,CreatedDate,CreatedBy,LastUpdate,LastUpdateBy,Trigger_Unit_Qty,Salitix_Overlap_Record_ind,Salitix_Case_Size_Diff_Record_ind,Salitix_VAT_Rate_Diff_Record_ind,Salitix_Avg_Inv_Promo_Case_Price,Actual_Promotion_ID,MatchPass,Standard_Margin_perc,Promo_Margin_perc,Standard_Volume_Forecast,Promo_Volume_Forecast,Retail_Promo_Comments,Data_Source,Promotion_Zone_Number,PS_History
428,49379,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-336,Only £1,P12,E,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,5930410,,TUC ORIGINAL 150g Original,,12,0.0,0.0,0.0,1.39,1.0,12.01,12.01,3.37,,,0.0,0.0,0.0,0.281,Y,84428.0,83737.16,100800.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,Y,N,12.01,1000109544,1.0,0.0,0.0,0.0,0.0,0,P12 Tuc Cheddars  Sandwich £1.00,,
429,49380,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-337,Only £1,P12,E,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,5930508,,JACOBS CHEDDARS 150g Original,,12,0.0,0.0,0.0,1.29,1.0,11.15,11.15,2.51,,,0.0,0.0,0.0,0.209,Y,85779.0,84892.11,100800.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,11.15,1000145131,1.0,0.0,0.0,0.0,0.0,0,P12 Tuc Cheddars  Sandwich £1.00,,
430,49381,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-338,2 for £2,P12,N,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,5934190,,Carrs 150g Cheese Melts,,12,0.0,0.0,0.0,1.49,1.0,14.19,14.19,0.0,,,0.0,0.0,0.0,0.0,Y,58082.0,63484.3,40320.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,14.19,1000142975,1.0,0.0,0.0,0.0,0.0,0,P12 Linksave Savoury 2 for £2  21.10.21,,
431,49382,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-339,2 for £2,P12,N,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,5947259,,Jacobs Savours 150g Cheese,,12,0.0,0.0,0.0,1.39,1.0,10.74,10.74,0.0,,,0.0,0.0,0.0,0.0,Y,282.0,242.83,,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,,,,0.0,0.0,0.0,0.0,0,P12 Linksave Savoury 2 for £2  21.10.21,,
432,49383,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-339,2 for £2,P12,N,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,5947266,,Jacobs Savours 150g Sour Cream & Chive,,12,0.0,0.0,0.0,1.39,1.0,10.74,10.74,0.0,,,0.0,0.0,0.0,0.0,Y,28387.0,31836.8,26208.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,10.74,1000152272,1.0,0.0,0.0,0.0,0.0,0,P12 Linksave Savoury 2 for £2 Savours Sour Cream,,
433,49384,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-340,Only £3,P12,E,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,5952600,,JACOB BISCUITS 450G 0,,6,0.0,0.0,0.0,4.5,3.0,19.71,19.71,6.57,,,0.0,0.0,0.0,1.095,Y,63080.0,189346.93,45810.0,N,£550 difference on epos discrepancy,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,19.71,1000140437,1.0,0.0,0.0,0.0,0.0,0,P12 GE 13 Jacobs BFC 450g  £3 - Xmas,,
434,49385,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-341,Only £1,P12,E,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,50148474,,Mcv Digestive 243g STRAWB,,12,0.2,0.0,0.0,1.59,1.0,11.45,11.45,4.25,,,0.0,0.0,0.0,0.354,Y,8058.0,8091.71,6000.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,11.45,1000151476,1.0,0.0,0.0,0.0,0.0,0,P12 Choc Digs £1 shelf,,
435,49386,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-341,Only £1,P12,E,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,50148475,,Mcv Digestive 243g LEMON,,12,0.2,0.0,0.0,1.59,1.0,11.45,11.45,4.25,,,0.0,0.0,0.0,0.354,Y,12927.0,12972.56,12000.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,11.45,1000151476,1.0,0.0,0.0,0.0,0.0,0,P12 Choc Digs £1 shelf,,
436,49387,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-342,Only £1,P12,E,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,50151783,,GA FRUITY BAKES 6pk Apple,,6,0.0,0.0,0.0,1.5,1.0,5.83,5.83,1.94,,,0.0,0.0,0.0,0.323,Y,84958.0,85433.35,66960.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,5.85,1000144133,1.0,0.0,0.0,0.0,0.0,0,P12 GA Fruit Bakes £1 Shelf,,
437,49388,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-342,Only £1,P12,E,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,50151784,,GA FRUITY BAKES 6pk  Strawberry,,6,0.0,0.0,0.0,1.5,1.0,5.83,5.83,1.94,,,0.0,0.0,0.0,0.323,Y,109031.0,109595.76,80598.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,5.85,1000144133,1.0,0.0,0.0,0.0,0.0,0,P12 GA Fruit Bakes £1 Shelf,,
438,49389,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-343,Only £1,P12,E,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,50161041,,MCV VIB 250G CARAML,,12,0.2,0.0,0.0,1.79,1.0,12.89,12.89,5.69,,,0.0,0.0,0.0,0.474,Y,68024.0,68343.74,57600.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,12.89,1000141929,1.0,0.0,0.0,0.0,0.0,0,P12 VIB SS21 £1.00,,
439,49390,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-344,Only £3,P12,E,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,50184252,,MCV VICTORIA 600G BISCT,,6,0.14,0.0,0.0,4.0,3.0,15.49,15.49,3.87,,,0.0,0.0,0.0,0.645,Y,72585.0,196472.69,,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,,1000144661,1.0,0.0,0.0,0.0,0.0,0,P12 SS16 McV Victoria 600g £3 - Xmas,,
440,49391,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-345,2 for £2,P12,N,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,50363120,,Carr's Lunchtime  190g Chive crispbreads,,6,0.0,0.0,0.0,1.5,1.0,6.63,6.63,0.0,,,0.0,0.0,0.0,0.0,Y,24221.0,26712.38,23664.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,6.63,1000142975,1.0,0.0,0.0,0.0,0.0,0,P12 Linksave Savoury 2 for £2  21.10.21,,
441,49392,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-345,2 for £2,P12,N,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,50363121,,Carr's  Lunchtime  190g Mixed Grain Crispbreads,,6,0.0,0.0,0.0,1.5,1.0,6.63,6.63,0.0,,,0.0,0.0,0.0,0.0,Y,22699.0,24835.26,22032.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,6.63,1000142975,1.0,0.0,0.0,0.0,0.0,0,P12 Linksave Savoury 2 for £2  21.10.21,,
442,49393,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-345,2 for £2,P12,N,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,50363122,,Carr's  Lunchtime  190g Mixed Seed Crispbreads,,6,0.0,0.0,0.0,1.5,1.0,6.63,6.63,0.0,,,0.0,0.0,0.0,0.0,Y,8205.0,8843.26,8874.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,6.63,1000142975,1.0,0.0,0.0,0.0,0.0,0,P12 Linksave Savoury 2 for £2  21.10.21,,
443,49394,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-346,2 for £2,P12,N,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,50363123,,Carr's Flatbread 150g Salt and Pepper,,5,0.0,0.0,0.0,1.5,1.0,6.44,6.44,0.0,,,0.0,0.0,0.0,0.0,Y,23232.0,26019.6,21390.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,6.44,1000142975,1.0,0.0,0.0,0.0,0.0,0,P12 Linksave Savoury 2 for £2  21.10.21,,
444,49395,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-347,Only £1.50,P12,E,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,50593671,,MCV JAFFA JONUTS 172g none,,6,0.0,0.0,0.0,2.0,1.5,8.35,8.35,2.06,,,0.0,0.0,0.0,0.343,Y,76533.0,114690.71,65250.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,8.35,1000145121,1.0,0.0,0.0,0.0,0.0,0,P12 Jaffa Jonuts SS16 £1.50,,
445,49396,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-348,2 for £2,P12,N,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,50593673,,Carrs 150g Original Melts,,12,0.0,0.0,0.0,1.49,1.0,12.51,12.51,0.0,,,0.0,0.0,0.0,0.0,Y,18917.0,21020.01,7056.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,12.51,1000142975,1.0,0.0,0.0,0.0,0.0,0,P12 Linksave Savoury 2 for £2  21.10.21,,
446,49397,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-348,2 for £2,P12,N,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,50593674,,Carrs 150g Black Olive Melts,,12,0.0,0.0,0.0,1.49,1.0,12.51,12.51,0.0,,,0.0,0.0,0.0,0.0,Y,13933.0,15250.69,3024.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,12.51,1000142975,1.0,0.0,0.0,0.0,0.0,0,P12 Linksave Savoury 2 for £2  21.10.21,,
447,49398,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-349,2 for £1.80,P12,N,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,50618094,,Iced Gems 6pk Orig,,7,0.0,0.0,0.0,1.0,0.9,4.33,4.33,0.0,,,0.0,0.0,0.0,0.0,Y,103176.0,101838.07,99246.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,4.33,1000151771,1.0,0.0,0.0,0.0,0.0,0,P12 & P13 kids mini 2 for £1.80 Linksave shelf,,
448,49399,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-350,Only .90p,P12,N,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,50618095,,Iced Gems 5pk Chocolate,,7,0.2,0.0,0.0,1.0,0.9,3.42,3.42,0.0,,,0.0,0.0,0.0,0.0,Y,93591.0,91932.2,89964.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,3.42,1000143546,1.0,0.0,0.0,0.0,0.0,0,P12 Linksave Savoury 2 for £2 and Kids 2 for £1.80,,
449,49400,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-351,Only £1,P12,E,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,50714040,,MCV FLIPZ 90g Salted Caramel,,6,0.2,0.0,0.0,1.5,1.0,5.03,5.03,1.68,,,0.0,0.0,0.0,0.28,Y,23218.0,23127.67,19440.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,5.03,1000143746,1.0,0.0,0.0,0.0,0.0,0,P12 Flipz £1 Shelf,,
450,49401,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-352,Only £1,P12,E,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,50873404,,MCV FLIPZ 90g Milk,,6,0.2,0.0,0.0,1.5,1.0,5.33,5.33,1.78,,,0.0,0.0,0.0,0.297,Y,16691.0,13914.24,18360.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,5.33,1000141746,1.0,0.0,0.0,0.0,0.0,0,P12 Flipz £1 Shelf,,
451,49402,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-353,Only £1,P12,E,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,50873406,,MCV FLIPZ 90g Strawberry,,6,0.0,0.0,0.0,1.5,1.0,6.4,6.4,2.13,,,0.0,0.0,0.0,0.355,Y,14521.0,14360.7,,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,,1000137007,1.0,0.0,0.0,0.0,0.0,0,P12 Flipz £1 Shelf,,
452,49403,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-354,2 for £2,P12,N,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,50959535,,Hovis 150g Crackers,,18,0.0,0.0,0.0,1.59,1.0,21.01,21.01,0.0,,,0.0,0.0,0.0,0.0,Y,13866.0,22038.39,9000.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,21.01,,,0.0,0.0,0.0,0.0,0,P12 Linksave Savoury 2 for £2 and Kids 2 for £1.80,,
453,49404,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-355,Only £1,P12,E,2021-11-04,2021-12-01,2021-11-04,2021-12-01,,50959536,,MCV VIB 250G CHERRY,,12,0.2,0.0,0.0,1.79,1.0,12.89,12.89,5.69,,,0.0,0.0,0.0,0.474,Y,22382.0,22389.81,1800.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,12.89,1000141929,1.0,0.0,0.0,0.0,0.0,0,P12 VIB SS21 £1.00,,
454,49405,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-356,2 for £2,P13,N,2021-12-02,2021-12-29,2021-12-02,2021-12-29,,5929038,,Jacobs Savours 200g Salt and Pepper,,12,0.0,0.0,0.0,1.39,0.9,10.74,10.74,0.0,,,0.0,0.0,0.0,0.0,Y,30939.0,34806.16,43776.0,N,Retros invoiced correctly (promo schedule missed linksave retros),2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,10.74,1000149066,1.0,0.0,0.0,0.0,0.0,0,P13 Linksave Savoury 2 for £2 and Mini 2 for £1.80,,
455,49406,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-357,2 for £2,P13,N,2021-12-02,2021-12-29,2021-12-02,2021-12-29,,5929626,,Carrs 125g Table Water,,12,0.0,0.0,0.0,1.19,0.9,10.28,10.28,0.0,,,0.0,0.0,0.0,0.0,Y,62589.0,65857.3,40320.0,N,Retros invoiced correctly (promo schedule missed linksave retros),2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,10.28,1000149066,1.0,0.0,0.0,0.0,0.0,0,P13 Linksave Savoury 2 for £2 and Mini 2 for £1.80,,
456,49407,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-358,Only 75p,P13,E,2021-12-02,2021-12-29,2021-12-02,2021-12-29,,5930403,,TUC SANDWICH 150g Sandwich,,15,0.0,0.0,0.0,1.49,1.0,16.09,16.09,5.29,,,0.0,0.0,0.0,0.353,Y,102467.0,102435.31,99375.0,N,£557 overfund across 3 lines,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,16.09,,,0.0,0.0,0.0,0.0,0,P13 Tuc Cheddars original £0.75  Sandwich £1.00,,
457,49408,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-359,Only 75p,P13,E,2021-12-02,2021-12-29,2021-12-02,2021-12-29,,5930410,,TUC ORIGINAL 150g Original,,12,0.0,0.0,0.0,1.39,0.75,12.01,12.01,5.53,,,0.0,0.0,0.0,0.461,Y,176152.0,132859.43,152400.0,N,£557 overfund across 3 lines,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,Y,N,12.01,,,0.0,0.0,0.0,0.0,0,P13 Tuc Cheddars original £0.75  Sandwich £1.00,,
458,49409,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-360,Only 75p,P13,E,2021-12-02,2021-12-29,2021-12-02,2021-12-29,,5930508,,JACOBS CHEDDARS 150g Original,,12,0.0,0.0,0.0,1.29,0.75,11.15,11.15,4.67,,,0.0,0.0,0.0,0.389,Y,199337.0,150196.83,174600.0,N,£557 overfund across 3 lines,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,11.15,,,0.0,0.0,0.0,0.0,0,P13 Tuc Cheddars original £0.75  Sandwich £1.00,,
459,49410,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-361,2 for £2,P13,N,2021-12-02,2021-12-29,2021-12-02,2021-12-29,,5934190,,Carrs 150g Cheese Melts,,12,0.0,0.0,0.0,1.49,0.9,14.19,14.19,0.0,,,0.0,0.0,0.0,0.0,Y,68665.0,75666.75,59844.0,N,Retros invoiced correctly (promo schedule missed linksave retros),2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,14.19,1000149066,1.0,0.0,0.0,0.0,0.0,0,P13 Linksave Savoury 2 for £2 and Mini 2 for £1.80,,
460,49411,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-362,2 for £2,P13,N,2021-12-02,2021-12-29,2021-12-02,2021-12-29,,5947259,,Jacobs Savours 150g Cheese,,12,0.0,0.0,0.0,1.39,0.9,10.74,10.74,0.0,,,0.0,0.0,0.0,0.0,Y,58.0,55.16,,N,Retros invoiced correctly (promo schedule missed linksave retros),2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,,1000149066,1.0,0.0,0.0,0.0,0.0,0,P13 Linksave Savoury 2 for £2 and Mini 2 for £1.80,,
461,49412,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-362,2 for £2,P13,N,2021-12-02,2021-12-29,2021-12-02,2021-12-29,,5947266,,Jacobs Savours 150g Sour Cream & Chive,,12,0.0,0.0,0.0,1.39,0.9,10.74,10.74,0.0,,,0.0,0.0,0.0,0.0,Y,43867.0,49349.89,35280.0,N,Retros invoiced correctly (promo schedule missed linksave retros),2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,10.74,1000149066,1.0,0.0,0.0,0.0,0.0,0,P13 Linksave Savoury 2 for £2 and Mini 2 for £1.80,,
462,49413,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-363,Only £1,P13,E,2021-12-02,2021-12-29,2021-12-02,2021-12-29,,5950997,,Go Ahead Yog Breaks 5pk  Forest Fruit,,9,0.0,0.0,0.0,1.5,1.0,9.23,9.23,3.08,,,0.0,0.0,0.0,0.342,Y,37524.0,37864.29,49896.0,N,£470 difference across 4 skus,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,9.23,,,0.0,0.0,0.0,0.0,0,P13 Go Ahead Yog Breaks £1 Shelf,,
463,49414,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-363,Only £1,P13,E,2021-12-02,2021-12-29,2021-12-02,2021-12-29,,5951004,,Go Ahead Yog Breaks 5pk Raspberry,,9,0.0,0.0,0.0,1.5,1.0,9.23,9.23,3.08,,,0.0,0.0,0.0,0.342,Y,36021.0,36313.0,43956.0,N,£470 difference across 4 skus,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,9.23,,,0.0,0.0,0.0,0.0,0,P13 Go Ahead Yog Breaks £1 Shelf,,
464,49415,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-364,Only £3,P13,E,2021-12-02,2021-12-29,2021-12-02,2021-12-29,,5952600,,JACOB BISCUITS 450G 0,,6,0.0,0.0,0.0,4.5,3.0,19.71,19.71,6.57,,,0.0,0.0,0.0,1.095,Y,224552.0,658584.3,86700.0,N,,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,19.71,,,0.0,0.0,0.0,0.0,0,P13 GE 13 Jacobs BFC 450g  £3 - Xmas,,
465,49416,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-365,Only £1,P13,E,2021-12-02,2021-12-29,2021-12-02,2021-12-29,,5952894,,Go Ahead Yog Breaks 5pk  Strawberry,,9,0.0,0.0,0.0,1.5,1.0,9.23,9.23,3.08,,,0.0,0.0,0.0,0.342,Y,57498.0,58015.2,72576.0,N,£470 difference across 4 skus,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,9.23,,,0.0,0.0,0.0,0.0,0,P13 Go Ahead Yog Breaks £1 Shelf,,
466,49417,CL002,PLADIS,ASD01,ASDA,3,2021,CL002-ASD01-2021-366,Only £1,P13,E,2021-12-02,2021-12-29,2021-12-02,2021-12-29,,50000427,,MCV DIGESTIVES GINGER 243G,,12,0.2,0.0,0.0,1.59,1.0,11.53,11.53,4.27,,,0.0,0.0,0.0,0.356,Y,156826.0,81690.19,114024.0,N,Claim 5107. £80k. On hand fund dupe,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,11.58,1000158775,1.0,0.0,0.0,0.0,0.0,0,P13 McV Xmas Digs & Carrs 450g GE13,,
467,49418,CL002,PLADIS,ASD01,ASDA,3,2021,CL002-ASD01-2021-366,Only £1,P13,E,2021-12-02,2021-12-29,2021-12-02,2021-12-29,,50000433,,MCV DIGESTIVE 243g MPIE,,12,0.2,0.0,0.0,1.59,1.0,11.53,11.53,4.27,,,0.0,0.0,0.0,0.356,Y,153736.0,76752.3,101700.0,N,Claim 5107. £80k. On hand fund dupe,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,11.59,1000158775,1.0,0.0,0.0,0.0,0.0,0,P13 McV Xmas Digs & Carrs 450g GE13,,
468,49419,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-367,Only £1.50,P13,E,2021-12-02,2021-12-29,2021-12-02,2021-12-29,,50046130,,MCV FAMILY CIRCLE 310G NONE,,12,0.0,0.0,0.0,3.0,1.5,22.35,22.35,11.5,,,0.0,0.0,0.0,0.958,Y,47563.0,71274.5,23832.0,N,£200 difference,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,22.35,,,0.0,0.0,0.0,0.0,0,P13 AYR Assortments Shelf,,
469,49420,CL002,PLADIS,ASD01,ASDA,1,2021,CL002-ASD01-2021-368,Only £2,P13,E,2021-12-02,2021-12-29,2021-12-02,2021-12-29,,50046135,,MCV VICTORIA 300G NONE,,7,0.14,0.0,0.0,4.0,2.0,22.18,22.18,13.31,,,0.0,0.0,0.0,1.901,Y,39578.0,71303.6,23585.0,N,Sold at £1.80 and inv at correct retro. 04/11-01/12 no funding so caution too,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,22.18,,,0.0,0.0,0.0,0.0,0,P13 AYR Assortments Shelf,,
470,49421,CL002,PLADIS,ASD01,ASDA,2,2021,CL002-ASD01-2021-369,Only £1,P13,E,2021-12-02,2021-12-29,2021-12-02,2021-12-29,,50100554,,Mcv Digestive 149g Coated,,12,0.2,0.0,0.0,1.79,1.0,12.89,12.89,0.0,,,0.0,0.0,0.0,0.474,Y,13995.0,14174.14,19656.0,N,£100 difference on avsp,2022-08-01 11:42:49.940,SALITIX\james.bird,2024-01-02 12:39:39.190,AADDSSALITIX\saladmin,1,N,N,N,12.89,,,0.0,0.0,0.0,0.0,0,P13 Fully Coated £1 Shelf,,
