,Vendor_Name,Retailer_Invoice
41673,COOP,TI01146877
41674,ICELAND,151/1723
41675,WAITROSE,4700230979
41676,MORRISONS,20232351128969
41677,ASDA,7000010068
41678,MORRISONS,20212002099252
41679,COOP,TI01287551
41680,MORRISONS,20221620161429
41681,BOOKER,90617689
41682,ASDA,7000003780
41683,TESCO,2100562847
41684,TESCO,2100592738
41685,SAINSBURYS,RP590/U0200/001
41686,MORRISONS,2020935479792
41687,AMAZON,5800683609
41688,COOP,TI01057289
41689,COOP,TI01164401
41690,TESCO,2100378111
41691,TESCO,2100609810
41692,MORRISONS,20201073565539
41693,COOP,TI00780576
41694,COOP,TI00909790
41695,BESTWAY,978553
41696,WAITROSE,DBRCLAIM-001671
41697,COOP,TI01123977
41698,WAITROSE,4700260256
41699,ASDA,7000150097
41700,ASDA,7000117875
41701,TESCO,2100563425
41702,SAINSBURYS,RP899/U0200/002
41703,MORRISONS,20201001262330
41704,NISA,T265705
41705,COOP,TI01276348
41706,WAITROSE,4700040776
41707,ASDA,7000167965
41708,TESCO,1002100552477
41709,SAINSBURYS,RP2501/U0200/003
41710,MORRISONS,20221746517760
41711,ICELAND,ADD18505/3522
41712,COOP,TI01180660
41713,ICELAND,749/5223
41714,ASDA,7000091533
41715,SAINSBURYS,RP1068/U0200/001
41716,MORRISONS,2020907530665
41717,ICELAND,ADD13319/3820
41718,COOP,TI00892105
41719,COOP,TI01036995
41720,WAITROSE,4700064359
41721,ASDA,7000082275
41722,SAINSBURYS,RP7345/U0200/002
41723,WAITROSE,4700083655
41724,ASDA,7000072908
41725,SAINSBURYS,RP4660/U0200/003
41726,BESTWAY,964604
41727,COOP,TI01031105
41728,ICELAND,433/3322
41729,BESTWAY,1075804
41730,MORRISONS,2020850084995
41731,COOP,TI00926471
41732,COOP,TI01125111
41733,AMAZON,5801071536
41734,MORRISONS,20211373984100
41735,WAITROSE,70171264413
41736,MANDS,5100362723
41737,MORRISONS,20221888043720
41738,TESCO,EL134579
41739,TESCO,2100854539
41740,ASDA,7000072511
41741,SAINSBURYS,SIN-202307-502
41742,SAINSBURYS,RP5720/U0200/002
41743,ICELAND,21372/1824
41744,ASDA,7000105569
41745,SAINSBURYS,RP4196/U0200/004
41746,COOP,TI00885952
41747,COOP,TI00912476
41748,ICELAND,ADD15399/3521
41749,BESTWAY,995814
41750,ASDA,7000124011 CT
41751,SAINSBURYS,RP9412/U0200/001
41752,NISA,T311131
41753,ICELAND,DNVR5267
41754,BESTWAY,1159130/2005
41755,ASDA,7000117881
41756,SAINSBURYS,RP5084/U0200/004
41757,SAINSBURYS,RP5155/U0200/004
41758,MORRISONS,20211157695999
41759,ICELAND,ADD13315/3520
41760,BESTWAY,945848
41761,COOP,TI00955715
41762,COOP,TI01183197
41763,COOP,TI00967740
41764,AMAZON,5800704002
41765,WAITROSE,4700218813
41766,SAINSBURYS,RP5235/U0200/002
41767,ASDA,7000044747
41768,ASDA,7000153068
41769,MORRISONS,2020864366193
41770,MORRISONS,BULK 15 INVOICES
41771,MORRISONS,20211112371991
41772,MORRISONS,20211354866190
41773,ICELAND,ADD13319V/3520
41774,WAITROSE,70171372061
41775,BESTWAY,1016552
41776,MANDS,1800664379
41777,B & M STORES,DN015429
41778,MORRISONS,20211224053938
41779,NISA,T276139
41780,COOP,TI00978114
41781,COOP,TI01179414
41782,AMAZON,2121628075
41783,SAINSBURYS,RP326/U0200/001
41784,COOP,TI00922285
41785,BOOKER,90748020
41786,COOP,TI01145337
41787,BOOKER,90798527
41788,TESCO,2100797603
41789,SAINSBURYS,RP5861/U0200/001
41790,SAINSBURYS,RP6345/U0200/001
41791,MORRISONS,20211418243674
41792,COOP,TI00850986
41793,MANDS,5100326291
41794,COOP,TI01039419
41795,WAITROSE,4700054186
41796,MORRISONS,20222061431510
41797,COSTCO,DF437006-1
41798,MORRISONS,20232194196954
41799,TESCO,2100900871
41800,TESCO,1002100554752
41801,MCCOLLS,1127005O
41802,WAITROSE,70171316568
41803,ICELAND,1802095059
41804,NISA,T317367
41805,TESCO,2100880149
41806,COOP,TI01295006
41807,MORRISONS,2019847526852
41808,COOP,TI01146870
41809,ASDA,7000115309
41810,SAINSBURYS,RP8075/U0200/004
41811,WAITROSE,70171388312
41812,MORRISONS,20232046699481
41813,TESCO,2100321417
41814,TESCO,2100445894
41815,SAINSBURYS,RP7796/U0200/004
41816,MORRISONS,20211177069946
41817,WAITROSE,4700190244
41818,NISA,T322142
41819,ASDA,7000097679
41820,MORRISONS,20211054714162
41821,ONESTOP,INV-111518
41822,COOP,TI01129263
41823,COOP,TI01224169
41824,ASDA,7000085126
41825,WAITROSE,7011022845
41826,SPAR,0000076558
41827,COOP,TI01109101
41828,TESCO,2100720751
41829,TESCO,2100787644
41830,MORRISONS,20232095316872
41831,MANDS,1800628482
41832,SAINSBURYS,RP1886/U0200/002
41833,SAINSBURYS,RP5167/U0200/001
41834,COOP,TI01062316
41835,COOP,TI01110097
41836,BESTWAY,1085986
41837,TESCO,1002100594144
41838,TESCO,1002100576519
41839,SAINSBURYS,RP4400/U0200/003
41840,COOP,TI01007738
41841,COOP,TI01046897
41842,COOP,TI01077620
41843,MORRISONS,20232130060795
41844,COOP,TI01246284
41845,TESCO,1002100631531
41846,SAINSBURYS,RP2017/U0200/002
41847,ICELAND,ADD16007/5021
41848,WAITROSE,4700048587
41849,NISA,T320212
41850,TESCO,2100918122
41851,ASDA,7000102784
41852,ASDA,7000031576
41853,COOP,TI01129269
41854,MORRISONS,20221926993390
41855,TESCO,2100802913
41856,SAINSBURYS,RP9283/U0200/006
41857,SAINSBURYS,RP462/U0200/001
41858,MORRISONS,20211199158726
41859,COOP,TI00852415
41860,SPAR,76381
41861,BOOKER,90759670
41862,TESCO,2100421973
41863,TESCO,2100619311
41864,COOP,TI00866038
41865,WAITROSE,70171362552
41866,COOP,TI01106851
41867,COOP,TI01128036
41868,BESTWAY,1120822
41869,ASDA,7000145869
41870,TESCO,2100581128
41871,SAINSBURYS,RP8174/U0200/003
41872,MORRISONS,20221609203364
41873,COOP,TI01124456
41874,BOOKER,90811799
41875,TESCO,1002100597169
41876,TESCO,EL125540
41877,MORRISONS,2020935477909
41878,ICELAND,ADD13183/3520
41879,UNITAS,UNSI0012986
41880,BOOKER,90746666
41881,COOP,TI01108581
41882,MORRISONS,2020870252412
41883,MORRISONS,20211345879572
41884,COOP,TI00950002
41885,ASDA,7000162491
41886,MORRISONS,2020895199412
41887,COOP,TI00860598
41888,COOP,TI00869370
41889,BESTWAY,995051
41890,COOP,TI01083186
41891,AMAZON,5800721416
41892,COOP,TI01095706
41893,COOP,TI01226327
41894,BOOKER,90819326
41895,TESCO,2100239162
41896,BOOKER,90714778
41897,WAITROSE,70171378861
41898,MANDS,5100755298
41899,SAINSBURYS,RP4184/U0200/004
41900,TESCO,2100499478
41901,BOOKER,90696841
41902,COOP,TI00951066
41903,AMAZON,5800964064
41904,ICELAND,21099/2524
41905,TESCO,2100435659
41906,COOP,TI00990813
41907,COOP,TI01076513
41908,SAINSBURYS,PXS001507
41909,ASDA,7000100046
41910,WAITROSE,70171378353
41911,NISA,T310211
41912,ASDA,7000070989
41913,NISA,T274072
41914,WAITROSE,4700065591
41915,BOOKER,90774927
41916,TESCO,2100807644
41917,MORRISONS,20232351129283
41918,TESCO,2100360710
41919,BESTWAY,940230
41920,WAITROSE,70171348280
41921,AMAZON,2121439844
41922,MORRISONS,20221467926113
41923,MORRISONS,20221631041632
41924,NISA,T271476
41925,MORRISONS,20232245035049
41926,ASDA,700005966
41927,SAINSBURYS,RP2466/U0200/004
41928,MCCOLLS,1201006L
41929,ICELAND,ADD17749/523
41930,SAINSBURYS,FD360203 / 01
41931,MORRISONS,20211331052173
41932,COOP,TI00852394
41933,COOP,TI00953900
41934,ICELAND,ADD17686/823
41935,COOP,TI01190145
41936,ICELAND,ADD19529/2923
41937,TESCO,2100856464
41938,ASDA,7000061646
41939,ASDA,7000029772
41940,MORRISONS,20202020870252770
41941,MORRISONS,20211345759701
41942,SPAR,72901
41943,SAINSBURYS,RP2922/U0200/001
41944,TESCO,2100338960
41945,TESCO,1002100670042
41946,ICELAND,ADD16164V/822
41947,COSTCO,403178
41948,COOP,TI01065902
41949,BOOKER,90783033
41950,COOP,TI01142257
41951,COOP,TI01184644
41952,MORRISONS,20232061430073
41953,MORRISONS,20211280105330
41954,COOP,TI00892109
41955,BESTWAY,1020787
41956,TESCO,1002100617022
41957,MORRISONS,2020889149784
41958,COOP,TI00916638
41959,COOP,TI00926460
41960,COOP,TI00990838
41961,NISA,UNSI0016026
41962,COOP,TI01045629
41963,WAITROSE,4700130331
41964,AMAZON,2084329466VCBSIN
41965,MORRISONS,20222002100448
41966,SAINSBURYS,RP647/U0200/003
41967,MORRISONS,20211177068124
41968,MORRISONS,20211215554284
41969,COOP,TI01074148
41970,ICELAND,ADD18814/5022
41971,SAINSBURYS,RP8107/U0200/001
41972,COOP,TI01212378
41973,TESCO,2100370238
41974,SAINSBURYS,RP6828/U0200/001
41975,SAINSBURYS,FD360204
41976,SPAR,LCII27183
41977,BESTWAY,1085527
41978,SAINSBURYS,RP6976/U0200/002
41979,TESCO,2100820732
41980,TESCO,1002100483170
41981,SAINSBURYS,RP6488/U0200/003
41982,MORRISONS,20201001260762
41983,MORRISONS,20221631040167
41984,COOP,TI00888901
41985,COOP,TI01079305
41986,ICELAND,ADD18625/4522
41987,MORRISONS,20232198297363
41988,TESCO,2100619312
41989,BESTWAY,1072939
41990,TESCO,2100712257
41991,AMAZON,2084719700VCBSINV
41992,MORRISONS,20222095317172
41993,AMAZON,5800537826
41994,COOP,0094108456
41995,COOP,TI01173815
41996,MORRISONS,20211141730421
41997,AMAZON,5800599540
41998,WAITROSE,4700027495
41999,COOP,TI01220382
42000,MORRISONS,20232046699488
42001,LIDL,24913
42002,SAINSBURYS,RP4072/U0200/004
42003,COOP,TI00919492
42004,MANDS,5101983944
42005,MORRISONS,20221959464750
42006,TESCO,2100820735
42007,SAINSBURYS,RP847/U0200/002
42008,MORRISONS,20221856997465
42009,TESCO,EL112332
42010,SAINSBURYS,RP9225/U0200/002
42011,COOP,TI01016022
42012,COOP,TI01031110
42013,COOP,TI01032094
42014,BESTWAY,1120473
42015,TESCO,2100834740
42016,COOP,PCM114323
42017,SAINSBURYS,RP8792/U0200/002
42018,SAINSBURYS,FD361449 / 01
42019,NISA,T287642
42020,COOP,TI01003582
42021,COOP,TI01109041
42022,SAINSBURYS,RP3310/U0200/001
42023,WAITROSE,4700182444
42024,MORRISONS,2020020_861567290
42025,WAITROSE,70171275703
42026,MCCOLLS,1279011O
42027,WAITROSE,70171364189
42028,SPAR,76487
42029,MANDS,5101383761 94012
42030,COOP,TI01152645
42031,COOP,TI01158283
42032,SAINSBURYS,RP8939/U0200/001
42033,BESTWAY,1171696/DN/1810
42034,NISA,T325572
42035,TESCO,2100371495
42036,BESTWAY,940216
42037,COSTCO,395964
42038,MANDS,1800667448
42039,UNITAS,UNSI0025956
42040,ASDA,7000029075
42041,COOP,TI01098404
42042,ASDA,7000032537
42043,AMAZON,5800477041
42044,COOP,TI01182089
42045,SAINSBURYS,RP8491/U0200/002
42046,NISA,1PRINV/00001745
42047,SAINSBURYS,RP152/U0200/001
42048,SAINSBURYS,RP2427/U0200/003
42049,ICELAND,ADD13322/3820
42050,COOP,VI00017144
42051,UNITAS,UNSI0019291
42052,COOP,TI01175546
42053,MORRISONS,20221959466299
42054,COOP,TI01233788
42055,ASDA,7000039846
42056,MORRISONS,2020883315655
42057,SPAR,TI REPAYMENT
42058,COOP,TI01049986
42059,BESTWAY,1062256
42060,ICELAND,611/5222
42061,TESCO,2100903671
42062,ASDA,7000167800
42063,ASDA,7000017590
42064,COOP,TI00846773
42065,COOP,TI00916650
42066,COOP,4719.68
42067,MORRISONS,20221792228449
42068,ASDA,7000169585
42069,MORRISONS,20202019862582610
42070,MORRISONS,20211424125425
42071,NISA,15121
42072,ICELAND,ADD17949/322
42073,MORRISONS,20221792226886
42074,SAINSBURYS,RP837/U0200/004
42075,MORRISONS,20211445831320
42076,NISA,T278169
42077,TESCO,2100869552
42078,SAINSBURYS,PD20808956
42079,COOP,TI00975796
42080,BOOKER,90795044
42081,SAINSBURYS,RP8491/U0200/001
42082,TESCO,2100520607
42083,ICELAND,ADD13670/3920
42084,BESTWAY,410635-UT
42085,ICELAND,ADD18476/1323
42086,BESTWAY,1188139
42087,SAINSBURYS,RP5682/U0200/001
42088,MORRISONS,20221586378100
42089,COOP,TI00970634
42090,COOP,TI01025014
42091,BESTWAY,1025544
42092,COOP,TI01152666
42093,ASDA,7000105610
42094,SAINSBURYS,RP6467/U0200/002
42095,COOP,TI00827369
42096,NISA,T267378
42097,COSTCO,DF418912-1
42098,COOP,TI00975793
42099,WAITROSE,4700048591
42100,ICELAND,ADD16727/3822
42101,BOOKER,90775547
42102,TESCO,2100205526
42103,SAINSBURYS,RP2324/U0200/002
42104,BESTWAY,1054637
42105,COOP,TI01069551
42106,BESTWAY,1103034
42107,MORRISONS,20232209007615
42108,TESCO,2100881802
42109,SAINSBURYS,DB7558215
42110,SAINSBURYS,RP5006/U0200/001
42111,MORRISONS,20202020870251753
42112,COOP,TI01154085
42113,BESTWAY,A01154714
42114,ASDA,7000043222
42115,ASDA,7000046026
42116,TESCO,2100241001
42117,MORRISONS,2020978037337
42118,MORRISONS,20201052461729
42119,MORRISONS,20221705941159
42120,BESTWAY,995165
42121,ICELAND,ADD16006/5121
42122,COOP,TI00932597
42123,BESTWAY,1001860
42124,COOP,TI01060748
42125,AMAZON,5800944628
42126,MORRISONS,20211267323981
42127,SPAR,0000072736
42128,COOP,TI01033718
42129,COOP,TI01057275
42130,MORRISONS,20221856943781
42131,WAITROSE,4700174285
42132,SAINSBURYS,FD373640
42133,MORRISONS,20232156890665
42134,MORRISONS,20221646883940
42135,AMAZON,5800477315
42136,WAITROSE,70171376479
42137,MANDS,5100695857
42138,MORRISONS,20221867849686
42139,ASDA,7000016503
42140,TESCO,2100567695
42141,MORRISONS,20221653538765
42142,SPAR,76842
42143,MORRISONS,20221975204980
42144,COOP,TI01295786
42145,COOP,TI00870377
42146,NISA,T288950
42147,SAINSBURYS,RP6878/U0200/001
42148,MORRISONS,20232110884145
42149,BESTWAY,1037116
42150,WAITROSE,4700060649
42151,BOOKER,1801978693
42152,ICELAND,ADD16624/4022
42153,SAINSBURYS,RP6524/U0200/003
42154,MORRISONS,20221948753300
42155,SAINSBURYS,RP8047/U0200/002
42156,COOP,TI00854215
42157,COOP,TI00986683
42158,NISA,T285360
42159,COOP,TI01059392
42160,SAINSBURYS,RP6958/U0200/002
42161,MORRISONS,20211383739551
42162,MORRISONS,20221743650635
42163,MCCOLLS,1306006L
42164,MANDS,5101533249
42165,COOP,TI01045962
42166,TESCO,2100689401
42167,WAITROSE,4700133957
42168,ASDA,7000052756
42169,AMAZON,2121299862
42170,WAITROSE,70171282117
42171,MORRISONS,20232151602822
42172,SAINSBURYS,RP2168/U0200/004
42173,BESTWAY,981808
42174,MORRISONS,20231881659918
42175,MORRISONS,20232177830856
42176,ASDA,7000023533
42177,BOOKER,90675697
42178,COOP,PCM086827
42179,SAINSBURYS,RP3915/U0100/001
42180,SAINSBURYS,RP8540/U0200/003
42181,MORRISONS,2020992124523
42182,MORRISONS,20211215508634
42183,SPAR,LMPI24627
42184,COOP,TI00980913
42185,TESCO,EL129789
42186,WAITROSE,4700122707
42187,TESCO,2100744355
42188,TESCO,1002100574068
42189,ICELAND,ADD13898/4620
42190,COOP,TI01130827
42191,ASDA,7000073940
42192,ASDA,7000179148
42193,TESCO,1002100617024
42194,SAINSBURYS,RP6858/U0200/002
42195,MORRISONS,20211445830409
42196,UNITAS,UNSI0005364
42197,NISA,T282693
42198,COOP,TI00979722
42199,BOOKER,90777846
42200,ICELAND,ADD18476/1223
42201,ASDA,7000196073
42202,SAINSBURYS,RP3246/U0200/000
42203,MORRISONS,20211354866656
42204,COOP,TI00844156
42205,COOP,TI01100235
42206,BOOKER,90806543
42207,SAINSBURYS,RP8838/U0200/002
42208,BOOKER,90735090
42209,NISA,T290295
42210,COOP,TI01033732
42211,BOOKER,90785092
42212,SAINSBURYS,0094029694
42213,MORRISONS,20211445832408
42214,MORRISONS,20221705942268
42215,COOP,TI00906374
42216,COOP,TI00951057
42217,COOP,TI00982469
42218,AMAZON,5800779133
42219,ICELAND,ADD19533/3123
42220,MORRISONS,20232136102949
42221,COOP,TI01230175
42222,MORRISONS,20232304257179
42223,MCCOLLS,1018005L
42224,COOP,TI00953885
42225,COOP,TI00982489
42226,WAITROSE,4700132041
42227,BESTWAY,1176716
42228,MORRISONS,20221541149949
42229,MORRISONS,20232074768629
42230,ASDA,7000083161
42231,MORRISONS,20211157696215
42232,MORRISONS,20211299723841
42233,BESTWAY,984827
42234,TESCO,2100776740
42235,ASDA,7000065099
42236,SAINSBURYS,RP5939/U00200/00
42237,MORRISONS,20202020862582810
42238,COOP,TI01004655
42239,BOOKER,90803825
42240,MORRISONS,20232272707636
42241,ASDA,7000023034
42242,SAINSBURYS,FD362646 / 01
42243,WAITROSE,4700044166
42244,SAINSBURYS,RP4766/U0200/001
42245,ASDA,7000069138
42246,TESCO,EL123303
42247,MORRISONS,2020951593436
42248,AMAZON,5800794476
42249,COOP,TI01136836
42250,ICELAND,1802057601
42251,MANDS,5100012819
42252,MORRISONS,20221990650326
42253,NISA,2000110356
42254,BESTWAY,1175683
42255,WAITROSE,4700038906
42256,BOOKER,90787579
42257,COOP,PCM116131
42258,ASDA,7000155978
42259,TESCO,2100642358
42260,COOP,TI00895541
42261,MORRISONS,20211284724058
42262,BOOKER,94060499
42263,TESCO,EL135630
42264,TESCO,1002100555730
42265,MORRISONS,20202020862581588
42266,COSTCO,372056
42267,ICELAND,ADD14736/1421
42268,COOP,VI00022657
42269,COOP,TI01138597
42270,COOP,TC00107817
42271,TESCO,2100870885
42272,COOP,TI00919487
42273,COOP,TI01011672
42274,MANDS,5101682294
42275,ASDA,7000035311
42276,ASDA,7000024714
42277,COOP,TI00885913
42278,ICELAND,1801867646
42279,COOP,TI00908466
42280,COOP,TI01061665
42281,MORRISONS,20221948754122
42282,MORRISONS,20232373909925
42283,SAINSBURYS,FD358558/01
42284,COOP,TI01013555
42285,ASDA,6601026539
42286,TESCO,2100912778
42287,WAITROSE,70171267023
42288,WAITROSE,70171285427
42289,COOP,TI01072095
42290,ICELAND,1802027890
42291,TESCO,2100745038
42292,COOP,TI01260785
42293,TESCO,2100854315
42294,SPAR,0000076127
42295,COOP,TI01008723
42296,ASDA,7000045885
42297,BESTWAY,1092586
42298,COOP,TI01196748
42299,MORRISONS,20232460881465
42300,ASDA,7000022784
42301,SAINSBURYS,RP4402/U0200/004
42302,WAITROSE,70171391541
42303,BOOKER,90754976
42304,TESCO,2100818357
42305,ASDA,7000031568
42306,COOP,TI00867284
42307,UNITAS,UNSI0007286
42308,NISA,T274105
42309,ASDA,7000136781
42310,ASDA,7000096311
42311,SAINSBURYS,RP6669/U0200/001
42312,MORRISONS,20211083188902
42313,MORRISONS,20211424124554
42314,MORRISONS,20221785781384
42315,ICELAND,200/1923
42316,SAINSBURYS,RP9202/U0200/004
42317,MORRISONS,2020859539413
42318,MORRISONS,2020897739961 CT
42319,MORRISONS,20211251861065
42320,COOP,TI00826448
42321,BESTWAY,920807
42322,COOP,0093875636
42323,COOP,TI01118776
42324,ASDA,7000091039
42325,SAINSBURYS,FD367850 / 01
42326,MORRISONS,20201001261531
42327,ICELAND,155/1720
42328,COOP,TI00859074
42329,BESTWAY,929176
42330,COOP,TI01114112
42331,ASDA,CLM 7000082837
42332,COOP,TI00836336
42333,COOP,TI00955698
42334,COOP,TI01088380
42335,TESCO,2100858306
42336,ASDA,7000013225
42337,ASDA,7000117528
42338,WAITROSE,70171246569
42339,WAITROSE,70171345199
42340,COOP,TI01060051
42341,BESTWAY,1103472
42342,SAINSBURYS,RP3311/U0100/004
42343,MORRISONS,20222095318392
42344,SAINSBURYS,RP707/U0100/003
42345,ASDA,7000022433
42346,TESCO,2100501172
42347,SPAR,DN105.2020
42348,COOP,TI00882329
42349,COOP,TI00950004
42350,COOP,TI01045613
42351,LIDL,24392
42352,ASDA,7000079061
42353,TESCO,Credit PO-P10033007556 INV 180
42354,TESCO,2100378104
42355,MORRISONS,20202020864364031
42356,COOP,TI00942794
42357,COOP,TI01179927
42358,TESCO,2100755685
42359,TESCO,2100468491
42360,SAINSBURYS,RP6382/U0200/002
42361,MORRISONS,2020020_871057845
42362,BESTWAY,1023011
42363,ICELAND,421/5022
42364,TESCO,EL131558
42365,COOP,TI01172787
42366,TESCO,2100811827
42367,BESTWAY,1161284
42368,ASDA,7000127337
42369,ASDA,7000111385
42370,ASDA,7000144299
42371,SAINSBURYS,RP5477/U0200/001
42372,COOP,TI00914388
42373,ICELAND,ADD15061/2221
42374,ICELAND,364/3522
42375,SAINSBURYS,RP950/U0200/002
42376,MORRISONS,2020882121327
42377,MORRISONS,20211112374398
42378,MANDS,5100351499
42379,WAITROSE,4700003749
42380,AMAZON,2121497785
42381,COOP,TI01144769
42382,MORRISONS,20222074769029
42383,TESCO,2100912776
42384,COOP,TI00964717
42385,MANDS,5101499686
42386,SAINSBURYS,RP11/U0200/003
42387,ASDA,7000016435
42388,TESCO,1002100542247
42389,BOOKER,90686981
42390,BOOKER,90691332
42391,SAINSBURYS,PD30836688
42392,SAINSBURYS,RP4241/U0200/002
42393,MORRISONS,2019844397123
42394,ICELAND,ADD15074/3321
42395,BOOKER,90804361
42396,AMAZON,5800998868
42397,NISA,T325623
42398,ASDA,7000086526
42399,SAINSBURYS,RP5157/U0200/003
42400,SAINSBURYS,RP5252/U0200/002
42401,WAITROSE,70171241216
42402,COOP,TI00871448
42403,UNITAS,UNSI0012223
42404,COOP,TI01040284
42405,TESCO,2100226794
42406,WAITROSE,70171365629
42407,NISA,SLIN/00048366
42408,COOP,TI01089018
42409,NISA,T312992
42410,COOP,TI01167573
42411,COOP,TI01184653
42412,MORRISONS,20232151603748
42413,SAINSBURYS,RP8014/U0200/004
42414,ICELAND,ADD14264/4920
42415,COOP,TI00882323
42416,COOP,TI00986685
42417,COOP,TI01029644
42418,ASDA,7000086792
42419,ASDA,7000065085
42420,ASDA,7000149358
42421,WAITROSE,70171359485
42422,COOP,TI01068646
42423,COOP,TI01204845
42424,TESCO,2100537431
42425,MORRISONS,2020966470816
42426,COOP,TI01158306
42427,BESTWAY,902998
42428,COSTCO,385055
42429,WAITROSE,4700075328
42430,ICELAND,DNVR4356
42431,SAINSBURYS,RP7195/U0200/003
42432,BOOKER,90808185
42433,ASDA,7000042764
42434,SAINSBURYS,RP4068/U0200/002
42435,MORRISONS,20211294759637
42436,MORRISONS,20211354864544
42437,BOOKER,90712388
42438,COOP,TI01101258
42439,WAITROSE,70171271488
42440,WAITROSE,70171348083
42441,MORRISONS,20221785781685
42442,MORRISONS,20221921576969
42443,MORRISONS,20211233221461
42444,COOP,TI00870712
42445,TESCO,2100807641
42446,TESCO,2100563424
42447,COOP,TI00895521
42448,WAITROSE,4700109380
42449,TESCO,2100740921
42450,MORRISONS,20221990650662
42451,NISA,T324101
42452,ASDA,7000143962
42453,MORRISONS,2020956111345
42454,MORRISONS,20211149502780
42455,MORRISONS,20211270778812
42456,ICELAND,ADD16057/5121
42457,NISA,T308677
42458,TESCO,2100816210
42459,ASDA,7000017724
42460,TESCO,2100591609
42461,SAINSBURYS,RP9558/U0200/003
42462,BESTWAY,916890
42463,COOP,TI00882326
42464,AMAZON,5800525700
42465,MANDS,5101018317
42466,COOP,TI00946942
42467,NISA,T305910
42468,SAINSBURYS,RP2546/U0200/003
42469,SAINSBURYS,RP2266/U0200/003
42470,SAINSBURYS,RP346/U0200/003
42471,MORRISONS,20211354760011
42472,WAITROSE,70171379235
42473,ICELAND,ADD17686 723
42474,BESTWAY,1103904
42475,SPAR,MRGI34030 CT
42476,SAINSBURYS,RP8190/U0200/004
42477,COOP,TI00829385
42478,COOP,TI00948102
42479,COOP,TI00930321
42480,COOP,TI00946928
42481,COOP,TI00996526
42482,WAITROSE,4700102325
42483,SAINSBURYS,RP2921/U0200/004
42484,ASDA,7000015481
42485,ASDA,7000065081
42486,MORRISONS,20221557675916
42487,MORRISONS,20221716548629
42488,NISA,T308849
42489,SAINSBURYS,RP5678/U0200/002
42490,WAITROSE,4700272049
42491,TESCO,2100339757
42492,SAINSBURYS,RP3784/U0200/001
42493,SAINSBURYS,RP3670/U0200/003
42494,SAINSBURYS,RP6718/U0200/002
42495,ICELAND,ADD17711/323
42496,MORRISONS,2019829556163
42497,BESTWAY,1063319
42498,BESTWAY,202694
42499,ICELAND,434/1422
42500,MORRISONS,20232261540199
42501,ASDA,7000169689
42502,SAINSBURYS,RP8034/U0200/001
42503,MORRISONS,20211403233182
42504,MANDS,1800593115
42505,COOP,TI01001778
42506,COOP,TI01008181
42507,COOP,TI01170820
42508,BESTWAY,1118362
42509,MORRISONS,20221909289646
42510,NISA,T320236
42511,ICELAND,ADD21304/2324
42512,ASDA,7000082643
42513,SAINSBURYS,RP8094/U0200/001
42514,MORRISONS,20202020862583577
